DATE,RU2000PR
2009-04-03,1133.60
2009-04-06,1112.29
2009-04-07,1072.87
2009-04-08,1098.79
2009-04-09,1163.59
2009-04-10,.
2009-04-13,1163.22
2009-04-14,1126.36
2009-04-15,1146.03
2009-04-16,1177.72
2009-04-17,1191.35
2009-04-20,1124.54
2009-04-21,1168.18
2009-04-22,1169.87
2009-04-23,1159.67
2009-04-24,1189.78
2009-04-27,1166.89
2009-04-28,1175.13
2009-04-29,1221.43
2009-04-30,1211.71
2009-05-01,1210.26
2009-05-04,1259.58
2009-05-05,1248.97
2009-05-06,1255.29
2009-05-07,1225.07
2009-05-08,1272.01
2009-05-11,1247.45
2009-05-12,1230.65
2009-05-13,1172.59
2009-05-14,1194.68
2009-05-15,1182.58
2009-05-18,1229.67
2009-05-19,1225.88
2009-05-20,1216.16
2009-05-21,1196.06
2009-05-22,1187.12
2009-05-25,.
2009-05-26,1243.51
2009-05-27,1217.53
2009-05-28,1223.37
2009-05-29,1246.68
2009-06-01,1295.75
2009-06-02,1308.92
2009-06-03,1299.07
2009-06-04,1321.36
2009-06-05,1318.08
2009-06-08,1304.23
2009-06-09,1312.04
2009-06-10,1301.54
2009-06-11,1307.44
2009-06-12,1309.31
2009-06-15,1272.01
2009-06-16,1251.93
2009-06-17,1260.09
2009-06-18,1266.19
2009-06-19,1274.25
2009-06-22,1224.75
2009-06-23,1217.20
2009-06-24,1230.07
2009-06-25,1265.43
2009-06-26,1275.49
2009-06-29,1269.01
2009-06-30,1263.21
2009-07-01,1286.03
2009-07-02,1235.70
2009-07-03,.
2009-07-06,1227.78
2009-07-07,1203.49
2009-07-08,1192.13
2009-07-09,1191.10
2009-07-10,1195.35
2009-07-13,1226.01
2009-07-14,1233.97
2009-07-15,1281.50
2009-07-16,1297.35
2009-07-17,1290.39
2009-07-20,1309.62
2009-07-21,1305.32
2009-07-22,1313.95
2009-07-23,1356.57
2009-07-24,1363.07
2009-07-27,1369.08
2009-07-28,1371.73
2009-07-29,1362.85
2009-07-30,1386.27
2009-07-31,1383.57
2009-08-03,1406.10
2009-08-04,1418.42
2009-08-05,1406.62
2009-08-06,1385.82
2009-08-07,1422.56
2009-08-10,1421.25
2009-08-11,1397.01
2009-08-12,1421.99
2009-08-13,1429.49
2009-08-14,1401.42
2009-08-17,1362.37
2009-08-18,1382.86
2009-08-19,1395.83
2009-08-20,1413.31
2009-08-21,1445.21
2009-08-24,1442.03
2009-08-25,1449.44
2009-08-26,1451.43
2009-08-27,1450.82
2009-08-28,1441.09
2009-08-31,1421.74
2009-09-01,1386.92
2009-09-02,1381.38
2009-09-03,1397.92
2009-09-04,1417.84
2009-09-07,.
2009-09-08,1432.44
2009-09-09,1457.34
2009-09-10,1478.47
2009-09-11,1475.23
2009-09-14,1491.23
2009-09-15,1503.17
2009-09-16,1534.34
2009-09-17,1529.60
2009-09-18,1535.60
2009-09-21,1530.84
2009-09-22,1542.58
2009-09-23,1524.39
2009-09-24,1495.50
2009-09-25,1488.52
2009-09-28,1524.01
2009-09-29,1517.12
2009-09-30,1501.78
2009-10-01,1450.77
2009-10-02,1441.95
2009-10-05,1469.05
2009-10-06,1496.06
2009-10-07,1496.32
2009-10-08,1510.42
2009-10-09,1528.23
2009-10-12,1525.46
2009-10-13,1520.23
2009-10-14,1550.64
2009-10-15,1549.16
2009-10-16,1531.36
2009-10-19,1546.68
2009-10-20,1524.48
2009-10-21,1503.85
2009-10-22,1524.40
2009-10-23,1493.29
2009-10-26,1475.40
2009-10-27,1458.83
2009-10-28,1407.56
2009-10-29,1441.99
2009-10-30,1398.63
2009-11-02,1397.69
2009-11-03,1418.15
2009-11-04,1399.49
2009-11-05,1444.29
2009-11-06,1442.31
2009-11-09,1472.05
2009-11-10,1458.78
2009-11-11,1473.04
2009-11-12,1442.23
2009-11-13,1457.05
2009-11-16,1498.28
2009-11-17,1496.96
2009-11-18,1491.52
2009-11-19,1455.57
2009-11-20,1453.07
2009-11-23,1478.26
2009-11-24,1472.71
2009-11-25,1471.75
2009-11-26,.
2009-11-27,1434.51
2009-11-30,1440.78
2009-12-01,1464.32
2009-12-02,1481.43
2009-12-03,1463.26
2009-12-04,1498.08
2009-12-07,1500.00
2009-12-08,1485.44
2009-12-09,1486.25
2009-12-10,1479.66
2009-12-11,1492.07
2009-12-14,1515.48
2009-12-15,1506.82
2009-12-16,1519.02
2009-12-17,1501.72
2009-12-18,1517.42
2009-12-21,1537.37
2009-12-22,1549.80
2009-12-23,1568.15
2009-12-24,1575.83
2009-12-25,.
2009-12-28,1575.03
2009-12-29,1573.61
2009-12-30,1574.18
2009-12-31,1554.25
2010-01-01,.
2010-01-04,1590.81
2010-01-05,1586.81
2010-01-06,1585.46
2010-01-07,1595.46
2010-01-08,1601.89
2010-01-11,1600.47
2010-01-12,1579.37
2010-01-13,1599.41
2010-01-14,1606.53
2010-01-15,1585.49
2010-01-18,.
2010-01-19,1613.29
2010-01-20,1589.59
2010-01-21,1561.62
2010-01-22,1533.71
2010-01-25,1536.16
2010-01-26,1521.38
2010-01-27,1536.84
2010-01-28,1510.87
2010-01-29,1496.21
2010-02-01,1514.14
2010-02-02,1526.07
2010-02-03,1517.65
2010-02-04,1465.49
2010-02-05,1473.71
2010-02-08,1457.58
2010-02-09,1479.15
2010-02-10,1480.76
2010-02-11,1504.72
2010-02-12,1517.80
2010-02-15,.
2010-02-16,1542.94
2010-02-17,1552.85
2010-02-18,1564.01
2010-02-19,1569.73
2010-02-22,1571.31
2010-02-23,1553.45
2010-02-24,1566.78
2010-02-25,1566.85
2010-02-26,1562.13
2010-03-01,1597.15
2010-03-02,1611.22
2010-03-03,1613.58
2010-03-04,1621.55
2010-03-05,1655.22
2010-03-08,1657.93
2010-03-09,1664.20
2010-03-10,1677.37
2010-03-11,1683.06
2010-03-12,1681.49
2010-03-15,1676.08
2010-03-16,1688.93
2010-03-17,1699.86
2010-03-18,1693.97
2010-03-19,1674.79
2010-03-22,1697.19
2010-03-23,1715.58
2010-03-24,1699.12
2010-03-25,1687.73
2010-03-26,1687.41
2010-03-29,1695.57
2010-03-30,1699.77
2010-03-31,1686.60
2010-04-01,1699.87
2010-04-02,.
2010-04-05,1733.84
2010-04-06,1743.36
2010-04-07,1738.33
2010-04-08,1738.77
2010-04-09,1747.01
2010-04-12,1752.24
2010-04-13,1757.15
2010-04-14,1795.35
2010-04-15,1799.85
2010-04-16,1776.02
2010-04-19,1768.01
2010-04-20,1793.23
2010-04-21,1804.76
2010-04-22,1824.94
2010-04-23,1843.86
2010-04-26,1836.25
2010-04-27,1792.54
2010-04-28,1795.32
2010-04-29,1833.47
2010-04-30,1780.93
2010-05-03,1821.24
2010-05-04,1763.79
2010-05-05,1736.11
2010-05-06,1670.66
2010-05-07,1622.86
2010-05-10,1713.86
2010-05-11,1728.45
2010-05-12,1779.71
2010-05-13,1764.16
2010-05-14,1724.71
2010-05-17,1729.02
2010-05-18,1696.80
2010-05-19,1676.06
2010-05-20,1590.65
2010-05-21,1613.65
2010-05-24,1593.57
2010-05-25,1590.61
2010-05-26,1597.07
2010-05-27,1666.39
2010-05-28,1644.28
2010-05-31,.
2010-06-01,1592.95
2010-06-02,1641.57
2010-06-03,1658.59
2010-06-04,1575.58
2010-06-07,1537.09
2010-06-08,1535.11
2010-06-09,1536.62
2010-06-10,1590.04
2010-06-11,1612.93
2010-06-14,1621.05
2010-06-15,1662.07
2010-06-16,1655.50
2010-06-17,1654.81
2010-06-18,1657.47
2010-06-21,1640.34
2010-06-22,1605.25
2010-06-23,1601.13
2010-06-24,1573.59
2010-06-25,1603.27
2010-06-28,1594.38
2010-06-29,1530.82
2010-06-30,1514.73
2010-07-01,1502.99
2010-07-02,1488.58
2010-07-05,.
2010-07-06,1466.38
2010-07-07,1520.12
2010-07-08,1541.52
2010-07-09,1564.29
2010-07-12,1544.87
2010-07-13,1597.57
2010-07-14,1590.95
2010-07-15,1577.19
2010-07-16,1516.98
2010-07-19,1523.66
2010-07-20,1551.40
2010-07-21,1522.57
2010-07-22,1579.33
2010-07-23,1617.03
2010-07-26,1653.23
2010-07-27,1645.66
2010-07-28,1617.29
2010-07-29,1616.48
2010-07-30,1617.62
2010-08-02,1644.88
2010-08-03,1629.49
2010-08-04,1647.61
2010-08-05,1628.00
2010-08-06,1617.11
2010-08-09,1639.08
2010-08-10,1606.37
2010-08-11,1541.83
2010-08-12,1533.34
2010-08-13,1514.73
2010-08-16,1528.69
2010-08-17,1556.50
2010-08-18,1560.85
2010-08-19,1518.38
2010-08-20,1517.94
2010-08-23,1497.79
2010-08-24,1480.20
2010-08-25,1503.25
2010-08-26,1490.55
2010-08-27,1532.81
2010-08-30,1495.43
2010-08-31,1496.26
2010-09-01,1553.25
2010-09-02,1571.33
2010-09-03,1598.92
2010-09-06,.
2010-09-07,1563.95
2010-09-08,1576.28
2010-09-09,1577.19
2010-09-10,1581.76
2010-09-13,1621.09
2010-09-14,1613.51
2010-09-15,1621.65
2010-09-16,1609.98
2010-09-17,1618.99
2010-09-20,1665.06
2010-09-21,1651.85
2010-09-22,1632.09
2010-09-23,1612.53
2010-09-24,1667.64
2010-09-27,1660.87
2010-09-28,1678.62
2010-09-29,1684.11
2010-09-30,1680.38
2010-10-01,1688.21
2010-10-04,1663.75
2010-10-05,1713.22
2010-10-06,1703.22
2010-10-07,1700.48
2010-10-08,1724.33
2010-10-11,1723.42
2010-10-12,1729.84
2010-10-13,1755.76
2010-10-14,1751.33
2010-10-15,1747.54
2010-10-18,1764.86
2010-10-19,1725.14
2010-10-20,1744.91
2010-10-21,1735.01
2010-10-22,1748.21
2010-10-25,1759.29
2010-10-26,1756.91
2010-10-27,1750.19
2010-10-28,1742.23
2010-10-29,1748.01
2010-11-01,1736.09
2010-11-02,1771.70
2010-11-03,1777.31
2010-11-04,1822.84
2010-11-05,1830.60
2010-11-08,1831.05
2010-11-09,1804.24
2010-11-10,1826.33
2010-11-11,1818.16
2010-11-12,1787.57
2010-11-15,1789.22
2010-11-16,1752.94
2010-11-17,1758.98
2010-11-18,1791.46
2010-11-19,1800.22
2010-11-22,1807.60
2010-11-23,1789.21
2010-11-24,1830.47
2010-11-25,.
2010-11-26,1821.02
2010-11-29,1819.07
2010-11-30,1806.80
2010-12-01,1846.89
2010-12-02,1866.91
2010-12-03,1879.90
2010-12-06,1890.94
2010-12-07,1899.79
2010-12-08,1898.83
2010-12-09,1907.75
2010-12-10,1930.61
2010-12-13,1918.87
2010-12-14,1917.76
2010-12-15,1909.58
2010-12-16,1929.94
2010-12-17,1937.29
2010-12-20,1944.22
2010-12-21,1964.65
2010-12-22,1964.81
2010-12-23,1960.76
2010-12-24,.
2010-12-27,1969.18
2010-12-28,1962.00
2010-12-29,1964.00
2010-12-30,1962.69
2010-12-31,1947.56
2011-01-03,1984.61
2011-01-04,1952.99
2011-01-05,1976.01
2011-01-06,1966.88
2011-01-07,1957.96
2011-01-10,1967.29
2011-01-11,1975.17
2011-01-12,1991.59
2011-01-13,1989.82
2011-01-14,2007.01
2011-01-17,.
2011-01-18,2006.99
2011-01-19,1955.61
2011-01-20,1933.73
2011-01-21,1921.56
2011-01-24,1936.69
2011-01-25,1938.40
2011-01-26,1972.61
2011-01-27,1976.85
2011-01-28,1927.06
2011-01-31,1941.60
2011-02-01,1985.45
2011-02-02,1978.65
2011-02-03,1984.80
2011-02-04,1988.48
2011-02-07,2008.88
2011-02-08,2022.21
2011-02-09,2011.25
2011-02-10,2019.77
2011-02-11,2043.16
2011-02-14,2052.57
2011-02-15,2037.97
2011-02-16,2058.71
2011-02-17,2072.75
2011-02-18,2074.75
2011-02-21,.
2011-02-22,2020.42
2011-02-23,1987.32
2011-02-24,1998.59
2011-02-25,2042.74
2011-02-28,2046.48
2011-03-01,2005.79
2011-03-02,2015.29
2011-03-03,2060.00
2011-03-04,2050.30
2011-03-07,2018.66
2011-03-08,2049.48
2011-03-09,2040.85
2011-03-10,1987.03
2011-03-11,1995.22
2011-03-14,1983.66
2011-03-15,1966.64
2011-03-16,1943.21
2011-03-17,1952.22
2011-03-18,1974.94
2011-03-21,2020.55
2011-03-22,2009.72
2011-03-23,2016.13
2011-03-24,2030.69
2011-03-25,2047.47
2011-03-28,2042.29
2011-03-29,2061.48
2011-03-30,2088.53
2011-03-31,2096.43
2011-04-01,2104.44
2011-04-04,2110.87
2011-04-05,2120.70
2011-04-06,2122.83
2011-04-07,2111.06
2011-04-08,2089.81
2011-04-11,2072.34
2011-04-12,2043.54
2011-04-13,2047.64
2011-04-14,2056.46
2011-04-15,2075.14
2011-04-18,2041.67
2011-04-19,2045.39
2011-04-20,2086.25
2011-04-21,2101.63
2011-04-22,.
2011-04-25,2098.11
2011-04-26,2120.03
2011-04-27,2133.11
2011-04-28,2141.17
2011-04-29,2150.47
2011-05-02,2124.33
2011-05-03,2096.97
2011-05-04,2069.98
2011-05-05,2060.87
2011-05-06,2071.05
2011-05-09,2094.58
2011-05-10,2127.16
2011-05-11,2089.26
2011-05-12,2106.33
2011-05-13,2076.85
2011-05-16,2045.14
2011-05-17,2038.81
2011-05-18,2071.33
2011-05-19,2075.58
2011-05-20,2060.42
2011-05-23,2023.10
2011-05-24,2013.88
2011-05-25,2040.06
2011-05-26,2064.92
2011-05-27,2078.31
2011-05-30,.
2011-05-31,2108.24
2011-06-01,2041.38
2011-06-02,2039.61
2011-06-03,2008.41
2011-06-06,1976.56
2011-06-07,1982.10
2011-06-08,1958.48
2011-06-09,1969.91
2011-06-10,1937.35
2011-06-13,1931.53
2011-06-14,1973.26
2011-06-15,1937.15
2011-06-16,1942.33
2011-06-17,1942.86
2011-06-20,1959.59
2011-06-21,2004.04
2011-06-22,1987.88
2011-06-23,1994.87
2011-06-24,1982.72
2011-06-27,2000.99
2011-06-28,2031.21
2011-06-29,2037.71
2011-06-30,2056.37
2011-07-01,2087.71
2011-07-04,.
2011-07-05,2091.65
2011-07-06,2100.61
2011-07-07,2132.63
2011-07-08,2118.86
2011-07-11,2071.56
2011-07-12,2062.18
2011-07-13,2080.10
2011-07-14,2046.15
2011-07-15,2059.73
2011-07-18,2027.90
2011-07-19,2074.25
2011-07-20,2068.57
2011-07-21,2090.75
2011-07-22,2092.13
2011-07-25,2066.24
2011-07-26,2049.91
2011-07-27,1989.52
2011-07-28,1986.57
2011-07-29,1980.82
2011-08-01,1970.43
2011-08-02,1906.20
2011-08-03,1920.55
2011-08-04,1806.29
2011-08-05,1776.03
2011-08-08,1617.81
2011-08-09,1730.13
2011-08-10,1640.79
2011-08-11,1729.46
2011-08-12,1733.48
2011-08-15,1785.99
2011-08-16,1751.50
2011-08-17,1749.69
2011-08-18,1646.51
2011-08-19,1619.64
2011-08-22,1618.74
2011-08-23,1697.61
2011-08-24,1721.20
2011-08-25,1676.11
2011-08-26,1719.28
2011-08-29,1800.95
2011-08-30,1809.46
2011-08-31,1806.29
2011-09-01,1761.85
2011-09-02,1698.32
2011-09-05,.
2011-09-06,1692.14
2011-09-07,1763.22
2011-09-08,1727.06
2011-09-09,1674.96
2011-09-12,1689.37
2011-09-13,1719.14
2011-09-14,1749.93
2011-09-15,1773.25
2011-09-16,1775.23
2011-09-19,1745.23
2011-09-20,1714.70
2011-09-21,1651.64
2011-09-22,1599.06
2011-09-23,1621.46
2011-09-26,1654.24
2011-09-27,1690.55
2011-09-28,1620.31
2011-09-29,1647.23
2011-09-30,1600.89
2011-10-03,1514.74
2011-10-04,1612.02
2011-10-05,1635.58
2011-10-06,1674.56
2011-10-07,1630.84
2011-10-10,1702.15
2011-10-11,1712.25
2011-10-12,1740.63
2011-10-13,1736.74
2011-10-14,1770.64
2011-10-17,1711.35
2011-10-18,1762.88
2011-10-19,1725.69
2011-10-20,1730.78
2011-10-21,1770.56
2011-10-24,1829.22
2011-10-25,1773.61
2011-10-26,1807.14
2011-10-27,1902.29
2011-10-28,1891.29
2011-10-31,1841.73
2011-11-01,1774.19
2011-11-02,1822.08
2011-11-03,1867.75
2011-11-04,1855.21
2011-11-07,1851.79
2011-11-08,1877.03
2011-11-09,1786.55
2011-11-10,1803.06
2011-11-11,1850.61
2011-11-14,1821.42
2011-11-15,1846.74
2011-11-16,1813.90
2011-11-17,1786.26
2011-11-18,1787.94
2011-11-21,1744.40
2011-11-22,1730.39
2011-11-23,1675.90
2011-11-24,.
2011-11-25,1655.57
2011-11-28,1734.46
2011-11-29,1730.00
2011-11-30,1832.67
2011-12-01,1816.10
2011-12-02,1826.72
2011-12-05,1856.55
2011-12-06,1855.93
2011-12-07,1854.35
2011-12-08,1796.05
2011-12-09,1852.51
2011-12-12,1822.06
2011-12-13,1784.55
2011-12-14,1760.69
2011-12-15,1779.47
2011-12-16,1794.48
2011-12-19,1760.94
2011-12-20,1834.67
2011-12-21,1840.20
2011-12-22,1852.78
2011-12-23,1858.92
2011-12-26,.
2011-12-27,1867.20
2011-12-28,1827.19
2011-12-29,1851.46
2011-12-30,1841.36
2012-01-02,.
2012-01-03,1869.60
2012-01-04,1857.17
2012-01-05,1869.62
2012-01-06,1863.21
2012-01-09,1872.67
2012-01-10,1900.60
2012-01-11,1906.78
2012-01-12,1914.86
2012-01-13,1899.23
2012-01-16,.
2012-01-17,1902.53
2012-01-18,1936.65
2012-01-19,1944.38
2012-01-20,1949.99
2012-01-23,1946.07
2012-01-24,1959.04
2012-01-25,1977.37
2012-01-26,1970.58
2012-01-27,1985.35
2012-01-30,1969.26
2012-01-31,1970.36
2012-02-01,2012.21
2012-02-02,2020.24
2012-02-03,2065.51
2012-02-06,2058.72
2012-02-07,2056.23
2012-02-08,2058.76
2012-02-09,2050.30
2012-02-10,2021.34
2012-02-13,2049.85
2012-02-14,2039.52
2012-02-15,2022.94
2012-02-16,2062.67
2012-02-17,2059.47
2012-02-20,.
2012-02-21,2045.92
2012-02-22,2029.22
2012-02-23,2060.86
2012-02-24,2055.11
2012-02-27,2054.45
2012-02-28,2047.36
2012-02-29,2015.38
2012-03-01,2026.02
2012-03-02,1994.21
2012-03-05,1997.26
2012-03-06,1956.11
2012-03-07,1978.13
2012-03-08,2003.95
2012-03-09,2030.46
2012-03-12,2023.71
2012-03-13,2065.81
2012-03-14,2046.36
2012-03-15,2066.40
2012-03-16,2063.21
2012-03-19,2082.07
2012-03-20,2060.88
2012-03-21,2062.57
2012-03-22,2041.47
2012-03-23,2062.84
2012-03-26,2102.84
2012-03-27,2087.55
2012-03-28,2073.81
2012-03-29,2068.28
2012-03-30,2063.51
2012-04-02,2089.17
2012-04-03,2074.70
2012-04-04,2038.86
2012-04-05,2033.39
2012-04-06,.
2012-04-09,1996.81
2012-04-10,1948.81
2012-04-11,1979.74
2012-04-12,2009.54
2012-04-13,1978.99
2012-04-16,1983.43
2012-04-17,2014.62
2012-04-18,1996.44
2012-04-19,1985.48
2012-04-20,1998.27
2012-04-23,1967.95
2012-04-24,1983.35
2012-04-25,2018.33
2012-04-26,2033.76
2012-04-27,2051.49
2012-04-30,2030.14
2012-05-01,2027.70
2012-05-02,2034.42
2012-05-03,2004.59
2012-05-04,1967.93
2012-05-07,1972.81
2012-05-08,1970.97
2012-05-09,1960.67
2012-05-10,1967.70
2012-05-11,1963.50
2012-05-14,1935.88
2012-05-15,1931.94
2012-05-16,1918.88
2012-05-17,1874.71
2012-05-18,1857.00
2012-05-21,1900.33
2012-05-22,1887.87
2012-05-23,1901.63
2012-05-24,1905.12
2012-05-25,1904.71
2012-05-28,.
2012-05-29,1931.45
2012-05-30,1893.77
2012-05-31,1893.32
2012-06-01,1832.68
2012-06-04,1832.23
2012-06-05,1854.21
2012-06-06,1901.64
2012-06-07,1889.64
2012-06-08,1911.63
2012-06-11,1866.44
2012-06-12,1892.60
2012-06-13,1869.85
2012-06-14,1894.61
2012-06-15,1916.92
2012-06-18,1919.94
2012-06-19,1954.47
2012-06-20,1948.56
2012-06-21,1900.81
2012-06-22,1926.46
2012-06-25,1893.50
2012-06-26,1901.26
2012-06-27,1929.16
2012-06-28,1928.27
2012-06-29,1984.44
2012-07-02,2007.94
2012-07-03,2034.14
2012-07-04,.
2012-07-05,2031.53
2012-07-06,2005.95
2012-07-09,2000.13
2012-07-10,1976.21
2012-07-11,1968.97
2012-07-12,1962.40
2012-07-13,1990.67
2012-07-16,1979.91
2012-07-17,1986.83
2012-07-18,2000.77
2012-07-19,1993.58
2012-07-20,1967.18
2012-07-23,1935.76
2012-07-24,1908.05
2012-07-25,1911.94
2012-07-26,1931.31
2012-07-27,1978.26
2012-07-30,1967.28
2012-07-31,1955.75
2012-08-01,1916.20
2012-08-02,1910.16
2012-08-03,1959.57
2012-08-06,1974.15
2012-08-07,1991.53
2012-08-08,1988.61
2012-08-09,1995.41
2012-08-10,1992.05
2012-08-13,1986.93
2012-08-14,1980.45
2012-08-15,1998.79
2012-08-16,2020.70
2012-08-17,2037.63
2012-08-20,2029.22
2012-08-21,2026.37
2012-08-22,2019.42
2012-08-23,2003.12
2012-08-24,2011.03
2012-08-27,2014.06
2012-08-28,2023.70
2012-08-29,2032.53
2012-08-30,2009.67
2012-08-31,2018.24
2012-09-03,.
2012-09-04,2043.22
2012-09-05,2040.97
2012-09-06,2082.51
2012-09-07,2093.24
2012-09-10,2086.03
2012-09-11,2092.36
2012-09-12,2100.33
2012-09-13,2127.68
2012-09-14,2148.99
2012-09-17,2134.58
2012-09-18,2129.68
2012-09-19,2127.57
2012-09-20,2116.22
2012-09-21,2126.17
2012-09-24,2116.84
2012-09-25,2085.42
2012-09-26,2072.52
2012-09-27,2096.40
2012-09-28,2081.27
2012-10-01,2088.38
2012-10-02,2088.88
2012-10-03,2084.57
2012-10-04,2099.17
2012-10-05,2094.72
2012-10-08,2083.66
2012-10-09,2057.59
2012-10-10,2054.67
2012-10-11,2062.21
2012-10-12,2045.59
2012-10-15,2058.49
2012-10-16,2076.27
2012-10-17,2093.88
2012-10-18,2080.46
2012-10-19,2040.39
2012-10-22,2039.21
2012-10-23,2028.46
2012-10-24,2022.14
2012-10-25,2030.00
2012-10-26,2021.14
2012-10-29,2021.14
2012-10-30,2021.14
2012-10-31,2034.76
2012-11-01,2057.42
2012-11-02,2023.91
2012-11-05,2036.77
2012-11-06,2052.34
2012-11-07,1999.44
2012-11-08,1972.42
2012-11-09,1975.82
2012-11-12,1972.70
2012-11-13,1960.90
2012-11-14,1921.61
2012-11-15,1912.36
2012-11-16,1929.24
2012-11-19,1970.95
2012-11-20,1972.81
2012-11-21,1984.17
2012-11-22,.
2012-11-23,2006.05
2012-11-26,2010.61
2012-11-27,2007.43
2012-11-28,2021.76
2012-11-29,2045.87
2012-11-30,2042.68
2012-12-03,2039.89
2012-12-04,2043.17
2012-12-05,2039.39
2012-12-06,2042.36
2012-12-07,2043.56
2012-12-10,2053.47
2012-12-11,2075.17
2012-12-12,2061.23
2012-12-13,2048.35
2012-12-14,2047.23
2012-12-17,2075.18
2012-12-18,2106.72
2012-12-19,2107.22
2012-12-20,2118.66
2012-12-21,2107.30
2012-12-24,2099.40
2012-12-25,.
2012-12-26,2084.84
2012-12-27,2081.15
2012-12-28,2067.97
2012-12-31,2110.85
2013-01-01,.
2013-01-02,2170.66
2013-01-03,2168.64
2013-01-04,2184.92
2013-01-07,2176.58
2013-01-08,2173.84
2013-01-09,2185.80
2013-01-10,2190.10
2013-01-11,2188.95
2013-01-14,2187.26
2013-01-15,2198.46
2013-01-16,2192.77
2013-01-17,2212.77
2013-01-18,2218.83
2013-01-21,.
2013-01-22,2234.83
2013-01-23,2228.54
2013-01-24,2237.20
2013-01-25,2249.74
2013-01-28,2253.41
2013-01-29,2254.90
2013-01-30,2229.05
2013-01-31,2241.91
2013-02-01,2264.56
2013-02-04,2234.93
2013-02-05,2257.14
2013-02-06,2264.78
2013-02-07,2256.86
2013-02-08,2270.70
2013-02-11,2269.12
2013-02-12,2280.26
2013-02-13,2287.87
2013-02-14,2295.78
2013-02-15,2294.26
2013-02-18,.
2013-02-19,2316.26
2013-02-20,2270.27
2013-02-21,2250.15
2013-02-22,2276.88
2013-02-25,2226.40
2013-02-26,2236.86
2013-02-27,2261.38
2013-02-28,2264.33
2013-03-01,2273.33
2013-03-04,2278.18
2013-03-05,2304.82
2013-03-06,2311.19
2013-03-07,2322.65
2013-03-08,2342.35
2013-03-11,2342.37
2013-03-12,2336.79
2013-03-13,2345.83
2013-03-14,2368.61
2013-03-15,2367.16
2013-03-18,2354.04
2013-03-19,2343.21
2013-03-20,2365.83
2013-03-21,2345.88
2013-03-22,2351.73
2013-03-25,2350.67
2013-03-26,2360.54
2013-03-27,2361.57
2013-03-28,2364.82
2013-03-29,.
2013-04-01,2333.12
2013-04-02,2321.97
2013-04-03,2283.23
2013-04-04,2300.50
2013-04-05,2294.58
2013-04-08,2314.98
2013-04-09,2309.64
2013-04-10,2351.28
2013-04-11,2353.66
2013-04-12,2343.23
2013-04-15,2254.57
2013-04-16,2294.63
2013-04-17,2253.63
2013-04-18,2240.49
2013-04-19,2267.79
2013-04-22,2273.51
2013-04-23,2309.70
2013-04-24,2321.51
2013-04-25,2336.84
2013-04-26,2324.34
2013-04-29,2342.18
2013-04-30,2354.68
2013-05-01,2296.97
2013-05-02,2335.77
2013-05-03,2371.97
2013-05-06,2385.35
2013-05-07,2405.27
2013-05-08,2411.70
2013-05-09,2401.39
2013-05-10,2423.52
2013-05-13,2420.11
2013-05-14,2450.35
2013-05-15,2456.77
2013-05-16,2448.82
2013-05-17,2476.00
2013-05-20,2480.23
2013-05-21,2482.21
2013-05-22,2441.15
2013-05-23,2446.19
2013-05-24,2446.17
2013-05-27,.
2013-05-28,2478.66
2013-05-29,2452.86
2013-05-30,2471.42
2013-05-31,2445.84
2013-06-03,2461.71
2013-06-04,2440.44
2013-06-05,2406.12
2013-06-06,2434.20
2013-06-07,2454.50
2013-06-10,2467.04
2013-06-11,2439.14
2013-06-12,2416.43
2013-06-13,2459.63
2013-06-14,2438.98
2013-06-17,2455.03
2013-06-18,2485.21
2013-06-19,2451.71
2013-06-20,2387.13
2013-06-21,2395.00
2013-06-24,2363.60
2013-06-25,2388.97
2013-06-26,2395.36
2013-06-27,2435.36
2013-06-28,2429.27
2013-07-01,2460.01
2013-07-02,2459.24
2013-07-03,2463.21
2013-07-04,.
2013-07-05,2498.64
2013-07-08,2508.24
2013-07-09,2530.12
2013-07-10,2536.01
2013-07-11,2567.70
2013-07-12,2576.00
2013-07-15,2592.87
2013-07-16,2581.56
2013-07-17,2590.94
2013-07-18,2610.19
2013-07-19,2610.71
2013-07-22,2617.99
2013-07-23,2614.99
2013-07-24,2594.18
2013-07-25,2619.91
2013-07-26,2605.80
2013-07-29,2586.31
2013-07-30,2593.39
2013-07-31,2597.74
2013-08-01,2634.07
2013-08-02,2634.03
2013-08-05,2641.84
2013-08-06,2614.83
2013-08-07,2595.44
2013-08-08,2608.21
2013-08-09,2605.54
2013-08-12,2618.63
2013-08-13,2614.47
2013-08-14,2604.06
2013-08-15,2553.87
2013-08-16,2545.64
2013-08-19,2518.17
2013-08-20,2556.26
2013-08-21,2538.88
2013-08-22,2575.21
2013-08-23,2580.30
2013-08-26,2580.85
2013-08-27,2518.77
2013-08-28,2526.26
2013-08-29,2552.20
2013-08-30,2512.33
2013-09-02,.
2013-09-03,2525.67
2013-09-04,2548.84
2013-09-05,2556.55
2013-09-06,2558.68
2013-09-09,2599.77
2013-09-10,2623.74
2013-09-11,2622.78
2013-09-12,2605.75
2013-09-13,2619.40
2013-09-16,2625.04
2013-09-17,2650.25
2013-09-18,2676.53
2013-09-19,2672.31
2013-09-20,2666.24
2013-09-23,2664.52
2013-09-24,2670.84
2013-09-25,2667.93
2013-09-26,2680.12
2013-09-27,2669.62
2013-09-30,2668.63
2013-10-01,2702.53
2013-10-02,2690.40
2013-10-03,2661.46
